,InvoiceDate,Quantity,StockCode
73670,2010-01-31,0.0,90024B
73671,2010-02-28,0.0,90024B
73672,2010-03-31,2.0,90024B
73673,2010-04-30,1.0,90024B
73674,2010-05-31,0.0,90024B
73675,2010-06-30,4.0,90024B
73676,2010-07-31,1.0,90024B
73677,2010-08-31,1.0,90024B
73678,2010-09-30,0.0,90024B
73679,2010-10-31,1.0,90024B
73680,2010-11-30,1.0,90024B
73681,2010-12-31,0.0,90024B
73682,2011-01-31,0.0,90024B
73683,2011-02-28,1.0,90024B
73684,2011-03-31,0.0,90024B
73685,2011-04-30,0.0,90024B
73686,2011-05-31,0.0,90024B
73687,2011-06-30,0.0,90024B
73688,2011-07-31,0.0,90024B
73689,2011-08-31,2.0,90024B
73690,2011-09-30,2.0,90024B
73691,2011-10-31,0.0,90024B
73692,2011-11-30,2.0,90024B
73693,2011-12-31,1.0,90024B
73694,2009-12-31,1.0,90024C
73695,2010-01-31,1.0,90024C
73696,2010-02-28,1.0,90024C
73697,2010-03-31,0.0,90024C
73698,2010-04-30,1.0,90024C
73699,2010-05-31,2.0,90024C
73700,2010-06-30,0.0,90024C
73701,2010-07-31,0.0,90024C
73702,2010-08-31,0.0,90024C
73703,2010-09-30,0.0,90024C
73704,2010-10-31,0.0,90024C
73705,2010-11-30,1.0,90024C
73706,2010-12-31,2.0,90024C
73707,2011-01-31,0.0,90024C
73708,2011-02-28,2.0,90024C
73709,2011-03-31,0.0,90024C
73710,2011-04-30,0.0,90024C
73711,2011-05-31,0.0,90024C
73712,2011-06-30,0.0,90024C
73713,2011-07-31,1.0,90024C
73714,2009-12-31,2.0,90024D
73715,2010-01-31,1.0,90024D
73716,2010-02-28,2.0,90024D
73717,2010-03-31,0.0,90024D
73718,2010-04-30,1.0,90024D
73719,2010-05-31,1.0,90024D
73720,2010-06-30,3.0,90024D
73721,2010-07-31,0.0,90024D
73722,2010-08-31,2.0,90024D
73723,2010-09-30,0.0,90024D
73724,2010-10-31,0.0,90024D
73725,2010-11-30,1.0,90024D
73726,2010-12-31,0.0,90024D
73727,2011-01-31,0.0,90024D
73728,2011-02-28,0.0,90024D
73729,2011-03-31,0.0,90024D
73730,2011-04-30,1.0,90024D
73731,2011-05-31,0.0,90024D
73732,2011-06-30,0.0,90024D
73733,2011-07-31,0.0,90024D
73734,2011-08-31,0.0,90024D
73735,2011-09-30,1.0,90024D
73736,2009-12-31,2.0,90024E
73737,2010-01-31,6.0,90024E
73738,2010-02-28,0.0,90024E
73739,2010-03-31,0.0,90024E
73740,2010-04-30,1.0,90024E
73741,2010-05-31,1.0,90024E
73742,2010-06-30,1.0,90024E
73743,2010-07-31,0.0,90024E
73744,2010-08-31,3.0,90024E
73745,2010-09-30,0.0,90024E
73746,2010-10-31,0.0,90024E
73747,2010-11-30,0.0,90024E
73748,2010-12-31,1.0,90024E
73749,2011-01-31,0.0,90024E
73750,2011-02-28,0.0,90024E
73751,2011-03-31,1.0,90024E
73752,2010-04-30,2.0,90024F
73753,2010-05-31,0.0,90024F
73754,2010-06-30,1.0,90024F
73755,2010-07-31,0.0,90024F
73756,2010-08-31,0.0,90024F
73757,2010-09-30,0.0,90024F
73758,2010-10-31,0.0,90024F
73759,2010-11-30,0.0,90024F
73760,2010-12-31,1.0,90024F
73761,2011-01-31,0.0,90024F
73762,2011-02-28,2.0,90024F
73763,2011-03-31,0.0,90024F
73764,2011-04-30,0.0,90024F
73765,2011-05-31,0.0,90024F
73766,2011-06-30,0.0,90024F
73767,2011-07-31,0.0,90024F
73768,2011-08-31,0.0,90024F
73769,2011-09-30,0.0,90024F
73770,2011-10-31,1.0,90024F
73771,2011-11-30,1.0,90024F
73772,2011-04-30,1.0,90025A
73773,2011-05-31,0.0,90025A
73774,2011-06-30,0.0,90025A
73775,2011-07-31,0.0,90025A
73776,2011-08-31,0.0,90025A
73777,2011-09-30,0.0,90025A
73778,2011-10-31,1.0,90025A
73779,2010-03-31,1.0,90025B
73780,2010-04-30,0.0,90025B
73781,2010-05-31,0.0,90025B
73782,2010-06-30,0.0,90025B
73783,2010-07-31,0.0,90025B
73784,2010-08-31,0.0,90025B
73785,2010-09-30,0.0,90025B
73786,2010-10-31,1.0,90025B
73787,2010-11-30,0.0,90025B
73788,2010-12-31,0.0,90025B
73789,2011-01-31,0.0,90025B
73790,2011-02-28,0.0,90025B
73791,2011-03-31,0.0,90025B
73792,2011-04-30,1.0,90025B
73793,2010-02-28,1.0,90025C
73794,2010-03-31,0.0,90025C
73795,2010-04-30,1.0,90025C
73796,2010-05-31,2.0,90025C
73797,2010-06-30,0.0,90025C
73798,2010-07-31,1.0,90025C
73799,2010-08-31,0.0,90025C
73800,2010-09-30,0.0,90025C
73801,2010-10-31,1.0,90025C
73802,2010-02-28,1.0,90025D
73803,2010-03-31,0.0,90025D
73804,2010-04-30,0.0,90025D
73805,2010-05-31,1.0,90025D
73806,2010-06-30,0.0,90025D
73807,2010-07-31,0.0,90025D
73808,2010-08-31,0.0,90025D
73809,2010-09-30,0.0,90025D
73810,2010-10-31,0.0,90025D
73811,2010-11-30,0.0,90025D
73812,2010-12-31,0.0,90025D
73813,2011-01-31,0.0,90025D
73814,2011-02-28,0.0,90025D
73815,2011-03-31,1.0,90025D
73816,2011-04-30,0.0,90025D
73817,2011-05-31,1.0,90025D
73818,2011-06-30,0.0,90025D
73819,2011-07-31,0.0,90025D
73820,2011-08-31,0.0,90025D
73821,2011-09-30,1.0,90025D
73822,2009-12-31,1.0,90025E
73823,2010-01-31,0.0,90025E
73824,2010-02-28,0.0,90025E
73825,2010-03-31,2.0,90025E
73826,2010-04-30,0.0,90025E
73827,2010-05-31,1.0,90025E
73828,2010-06-30,0.0,90025E
73829,2010-07-31,0.0,90025E
73830,2010-08-31,1.0,90025E
73831,2010-09-30,0.0,90025E
73832,2010-10-31,0.0,90025E
73833,2010-11-30,1.0,90025E
73834,2010-12-31,0.0,90025E
73835,2011-01-31,0.0,90025E
73836,2011-02-28,0.0,90025E
73837,2011-03-31,0.0,90025E
73838,2011-04-30,0.0,90025E
73839,2011-05-31,0.0,90025E
73840,2011-06-30,1.0,90025E
73841,2010-01-31,2.0,90025F
73842,2010-02-28,0.0,90025F
73843,2010-03-31,1.0,90025F
73844,2010-04-30,0.0,90025F
73845,2010-05-31,0.0,90025F
73846,2010-06-30,0.0,90025F
73847,2010-07-31,0.0,90025F
73848,2010-08-31,0.0,90025F
73849,2010-09-30,0.0,90025F
73850,2010-10-31,0.0,90025F
73851,2010-11-30,1.0,90025F
73852,2010-12-31,0.0,90025F
73853,2011-01-31,0.0,90025F
73854,2011-02-28,0.0,90025F
73855,2011-03-31,0.0,90025F
73856,2011-04-30,0.0,90025F
73857,2011-05-31,0.0,90025F
73858,2011-06-30,0.0,90025F
73859,2011-07-31,1.0,90025F
73860,2011-08-31,1.0,90025F
73861,2011-09-30,0.0,90025F
73862,2011-10-31,2.0,90025F
73863,2010-03-31,1.0,90026A
73864,2010-04-30,2.0,90026A
73865,2010-05-31,1.0,90026A
73866,2010-06-30,3.0,90026A
73867,2010-07-31,0.0,90026A
73868,2010-08-31,0.0,90026A
73869,2010-09-30,1.0,90026A
73870,2010-10-31,1.0,90026A
73871,2010-11-30,0.0,90026A
73872,2010-12-31,0.0,90026A
73873,2011-01-31,0.0,90026A
73874,2011-02-28,0.0,90026A
73875,2011-03-31,0.0,90026A
73876,2011-04-30,0.0,90026A
73877,2011-05-31,0.0,90026A
73878,2011-06-30,2.0,90026A
73879,2009-12-31,2.0,90026B
73880,2010-01-31,0.0,90026B
73881,2010-02-28,0.0,90026B
73882,2010-03-31,0.0,90026B
73883,2010-04-30,0.0,90026B
73884,2010-05-31,0.0,90026B
73885,2010-06-30,1.0,90026B
73886,2010-07-31,0.0,90026B
73887,2010-08-31,0.0,90026B
73888,2010-09-30,0.0,90026B
73889,2010-10-31,1.0,90026B
73890,2010-11-30,1.0,90026B
73891,2010-12-31,0.0,90026B
73892,2011-01-31,0.0,90026B
73893,2011-02-28,1.0,90026B
73894,2011-03-31,2.0,90026B
73895,2009-12-31,1.0,90026C
73896,2010-01-31,0.0,90026C
73897,2010-02-28,0.0,90026C
73898,2010-03-31,0.0,90026C
73899,2010-04-30,0.0,90026C
73900,2010-05-31,0.0,90026C
73901,2010-06-30,0.0,90026C
73902,2010-07-31,0.0,90026C
73903,2010-08-31,0.0,90026C
73904,2010-09-30,0.0,90026C
73905,2010-10-31,1.0,90026C
73906,2010-11-30,2.0,90026C
73907,2010-12-31,0.0,90026C
73908,2011-01-31,0.0,90026C
73909,2011-02-28,1.0,90026C
73910,2011-03-31,0.0,90026C
73911,2011-04-30,0.0,90026C
73912,2011-05-31,0.0,90026C
73913,2011-06-30,0.0,90026C
73914,2011-07-31,1.0,90026C
73915,2011-08-31,0.0,90026C
73916,2011-09-30,0.0,90026C
73917,2011-10-31,0.0,90026C
73918,2011-11-30,2.0,90026C
73919,2010-06-30,1.0,90026D
73920,2010-07-31,0.0,90026D
73921,2010-08-31,2.0,90026D
73922,2010-09-30,1.0,90026D
73923,2010-10-31,1.0,90026D
73924,2010-11-30,2.0,90026D
73925,2010-12-31,0.0,90026D
73926,2011-01-31,0.0,90026D
73927,2011-02-28,1.0,90026D
73928,2011-03-31,1.0,90026D
73929,2011-04-30,0.0,90026D
73930,2011-05-31,0.0,90026D
73931,2011-06-30,0.0,90026D
73932,2011-07-31,0.0,90026D
73933,2011-08-31,0.0,90026D
73934,2011-09-30,0.0,90026D
73935,2011-10-31,0.0,90026D
73936,2011-11-30,1.0,90026D
73937,2010-03-31,1.0,90027A
73938,2010-04-30,0.0,90027A
73939,2010-05-31,2.0,90027A
73940,2010-06-30,0.0,90027A
73941,2010-07-31,0.0,90027A
73942,2010-08-31,0.0,90027A
73943,2010-09-30,0.0,90027A
73944,2010-10-31,0.0,90027A
73945,2010-11-30,0.0,90027A
73946,2010-12-31,6.0,90027A
73947,2011-01-31,0.0,90027A
73948,2011-02-28,0.0,90027A
73949,2011-03-31,0.0,90027A
73950,2011-04-30,0.0,90027A
73951,2011-05-31,0.0,90027A
73952,2011-06-30,0.0,90027A
73953,2011-07-31,0.0,90027A
73954,2011-08-31,1.0,90027A
73955,2009-12-31,4.0,90027B
73956,2010-01-31,1.0,90027B
73957,2010-02-28,1.0,90027B
73958,2010-03-31,4.0,90027B
73959,2010-04-30,0.0,90027B
73960,2010-05-31,0.0,90027B
73961,2010-06-30,0.0,90027B
73962,2010-07-31,0.0,90027B
73963,2010-08-31,0.0,90027B
73964,2010-09-30,0.0,90027B
73965,2010-10-31,0.0,90027B
73966,2010-11-30,0.0,90027B
73967,2010-12-31,1.0,90027B
73968,2011-01-31,0.0,90027B
73969,2011-02-28,0.0,90027B
73970,2011-03-31,0.0,90027B
73971,2011-04-30,1.0,90027B
73972,2011-05-31,0.0,90027B
73973,2011-06-30,0.0,90027B
73974,2011-07-31,0.0,90027B
73975,2011-08-31,0.0,90027B
73976,2011-09-30,0.0,90027B
73977,2011-10-31,0.0,90027B
73978,2011-11-30,1.0,90027B
73979,2009-12-31,1.0,90027C
73980,2010-01-31,0.0,90027C
73981,2010-02-28,0.0,90027C
73982,2010-03-31,4.0,90027C
73983,2010-04-30,1.0,90027C
73984,2010-05-31,0.0,90027C
73985,2010-06-30,0.0,90027C
73986,2010-07-31,0.0,90027C
73987,2010-08-31,0.0,90027C
73988,2010-09-30,0.0,90027C
73989,2010-10-31,0.0,90027C
73990,2010-11-30,3.0,90027C
73991,2010-12-31,0.0,90027C
73992,2011-01-31,1.0,90027C
73993,2011-02-28,0.0,90027C
73994,2011-03-31,0.0,90027C
73995,2011-04-30,2.0,90027C
73996,2011-05-31,0.0,90027C
73997,2011-06-30,0.0,90027C
73998,2011-07-31,1.0,90027C
73999,2011-08-31,0.0,90027C
74000,2011-09-30,0.0,90027C
74001,2011-10-31,0.0,90027C
74002,2011-11-30,1.0,90027C
74003,2009-12-31,6.0,90027D
74004,2010-01-31,2.0,90027D
74005,2010-02-28,0.0,90027D
74006,2010-03-31,2.0,90027D
74007,2010-04-30,0.0,90027D
74008,2010-05-31,0.0,90027D
74009,2010-06-30,0.0,90027D
74010,2010-07-31,0.0,90027D
74011,2010-08-31,0.0,90027D
74012,2010-09-30,0.0,90027D
74013,2010-10-31,0.0,90027D
74014,2010-11-30,4.0,90027D
74015,2010-12-31,4.0,90027D
74016,2011-01-31,0.0,90027D
74017,2011-02-28,0.0,90027D
74018,2011-03-31,0.0,90027D
74019,2011-04-30,0.0,90027D
74020,2011-05-31,0.0,90027D
74021,2011-06-30,0.0,90027D
74022,2011-07-31,1.0,90027D
74023,2011-08-31,0.0,90027D
74024,2011-09-30,0.0,90027D
74025,2011-10-31,0.0,90027D
74026,2011-11-30,2.0,90027D
74027,2011-12-31,2.0,90027D
74028,2009-12-31,1.0,90030A
74029,2010-01-31,0.0,90030A
74030,2010-02-28,1.0,90030A
74031,2010-03-31,5.0,90030A
74032,2010-04-30,0.0,90030A
74033,2010-05-31,0.0,90030A
74034,2010-06-30,0.0,90030A
74035,2010-07-31,0.0,90030A
74036,2010-08-31,0.0,90030A
74037,2010-09-30,0.0,90030A
74038,2010-10-31,0.0,90030A
74039,2010-11-30,0.0,90030A
74040,2010-12-31,0.0,90030A
74041,2011-01-31,0.0,90030A
74042,2011-02-28,0.0,90030A
74043,2011-03-31,0.0,90030A
74044,2011-04-30,0.0,90030A
74045,2011-05-31,0.0,90030A
74046,2011-06-30,0.0,90030A
74047,2011-07-31,6.0,90030A
74048,2011-08-31,6.0,90030A
74049,2011-09-30,54.0,90030A
74050,2011-10-31,0.0,90030A
74051,2011-11-30,6.0,90030A
74052,2009-12-31,2.0,90030B
74053,2010-01-31,0.0,90030B
74054,2010-02-28,1.0,90030B
74055,2010-03-31,6.0,90030B
74056,2010-04-30,5.0,90030B
74057,2010-05-31,0.0,90030B
74058,2010-06-30,2.0,90030B
74059,2010-07-31,0.0,90030B
74060,2010-08-31,0.0,90030B
74061,2010-09-30,0.0,90030B
74062,2010-10-31,1.0,90030B
74063,2010-11-30,0.0,90030B
74064,2010-12-31,5.0,90030B
74065,2011-01-31,1.0,90030B
74066,2011-02-28,1.0,90030B
74067,2011-03-31,6.0,90030B
74068,2011-04-30,0.0,90030B
74069,2011-05-31,0.0,90030B
74070,2011-06-30,0.0,90030B
74071,2011-07-31,7.0,90030B
74072,2011-08-31,24.0,90030B
74073,2011-09-30,36.0,90030B
74074,2011-10-31,12.0,90030B
74075,2011-11-30,18.0,90030B
74076,2011-12-31,13.0,90030B
74077,2009-12-31,1.0,90030C
74078,2010-01-31,1.0,90030C
74079,2010-02-28,0.0,90030C
74080,2010-03-31,5.0,90030C
74081,2010-04-30,1.0,90030C
74082,2010-05-31,0.0,90030C
74083,2010-06-30,2.0,90030C
74084,2010-07-31,0.0,90030C
74085,2010-08-31,0.0,90030C
74086,2010-09-30,0.0,90030C
74087,2010-10-31,0.0,90030C
74088,2010-11-30,0.0,90030C
74089,2010-12-31,3.0,90030C
74090,2011-01-31,1.0,90030C
74091,2011-02-28,0.0,90030C
74092,2011-03-31,0.0,90030C
74093,2011-04-30,0.0,90030C
74094,2011-05-31,0.0,90030C
74095,2011-06-30,0.0,90030C
74096,2011-07-31,6.0,90030C
74097,2011-08-31,9.0,90030C
74098,2011-09-30,53.0,90030C
74099,2011-10-31,0.0,90030C
74100,2011-11-30,6.0,90030C
74101,2009-12-31,4.0,90035A
74102,2010-01-31,4.0,90035A
74103,2010-02-28,1.0,90035A
74104,2010-03-31,0.0,90035A
74105,2010-04-30,0.0,90035A
74106,2010-05-31,0.0,90035A
74107,2010-06-30,2.0,90035A
74108,2010-07-31,0.0,90035A
74109,2010-08-31,0.0,90035A
74110,2010-09-30,0.0,90035A
74111,2010-10-31,0.0,90035A
74112,2010-11-30,8.0,90035A
74113,2010-12-31,1.0,90035A
74114,2011-01-31,1.0,90035A
74115,2011-02-28,0.0,90035A
74116,2011-03-31,0.0,90035A
74117,2011-04-30,3.0,90035A
74118,2009-12-31,41.0,90035B
74119,2010-01-31,0.0,90035B
74120,2010-02-28,0.0,90035B
74121,2010-03-31,0.0,90035B
74122,2010-04-30,0.0,90035B
74123,2010-05-31,0.0,90035B
74124,2010-06-30,2.0,90035B
74125,2009-12-31,24.0,90035C
74126,2010-01-31,0.0,90035C
74127,2010-02-28,0.0,90035C
74128,2010-03-31,0.0,90035C
74129,2010-04-30,0.0,90035C
74130,2010-05-31,0.0,90035C
74131,2010-06-30,2.0,90035C
74132,2010-07-31,0.0,90035C
74133,2010-08-31,0.0,90035C
74134,2010-09-30,0.0,90035C
74135,2010-10-31,0.0,90035C
74136,2010-11-30,0.0,90035C
74137,2010-12-31,0.0,90035C
74138,2011-01-31,0.0,90035C
74139,2011-02-28,0.0,90035C
74140,2011-03-31,0.0,90035C
74141,2011-04-30,0.0,90035C
74142,2011-05-31,2.0,90035C
74143,2009-12-31,3.0,90036A
74144,2010-01-31,4.0,90036A
74145,2010-02-28,3.0,90036A
74146,2010-03-31,1.0,90036A
74147,2010-04-30,0.0,90036A
74148,2010-05-31,0.0,90036A
74149,2010-06-30,5.0,90036A
74150,2010-07-31,1.0,90036A
74151,2010-08-31,0.0,90036A
74152,2010-09-30,0.0,90036A
74153,2010-10-31,1.0,90036A
74154,2010-11-30,3.0,90036A
74155,2010-12-31,0.0,90036A
74156,2011-01-31,0.0,90036A
74157,2011-02-28,0.0,90036A
74158,2011-03-31,0.0,90036A
74159,2011-04-30,0.0,90036A
74160,2011-05-31,1.0,90036A
74161,2011-06-30,3.0,90036A
74162,2011-07-31,0.0,90036A
74163,2011-08-31,2.0,90036A
74164,2010-01-31,1.0,90036B
74165,2010-02-28,6.0,90036B
74166,2010-03-31,0.0,90036B
74167,2010-04-30,0.0,90036B
74168,2010-05-31,0.0,90036B
74169,2010-06-30,3.0,90036B
74170,2010-07-31,2.0,90036B
74171,2010-08-31,0.0,90036B
74172,2010-09-30,0.0,90036B
74173,2010-10-31,1.0,90036B
74174,2010-11-30,1.0,90036B
74175,2010-12-31,0.0,90036B
74176,2011-01-31,0.0,90036B
74177,2011-02-28,0.0,90036B
74178,2011-03-31,0.0,90036B
74179,2011-04-30,0.0,90036B
74180,2011-05-31,0.0,90036B
74181,2011-06-30,3.0,90036B
74182,2011-07-31,0.0,90036B
74183,2011-08-31,1.0,90036B
74184,2009-12-31,2.0,90036C
74185,2010-01-31,9.0,90036C
74186,2010-02-28,5.0,90036C
74187,2010-03-31,0.0,90036C
74188,2010-04-30,0.0,90036C
74189,2010-05-31,1.0,90036C
74190,2010-06-30,1.0,90036C
74191,2010-07-31,0.0,90036C
74192,2010-08-31,0.0,90036C
74193,2010-09-30,0.0,90036C
74194,2010-10-31,0.0,90036C
74195,2010-11-30,4.0,90036C
74196,2010-12-31,0.0,90036C
74197,2011-01-31,0.0,90036C
74198,2011-02-28,0.0,90036C
74199,2011-03-31,0.0,90036C
74200,2011-04-30,1.0,90036C
74201,2011-05-31,3.0,90036C
74202,2011-06-30,0.0,90036C
74203,2011-07-31,0.0,90036C
74204,2011-08-31,0.0,90036C
74205,2011-09-30,0.0,90036C
74206,2011-10-31,3.0,90036C
74207,2011-11-30,1.0,90036C
74208,2011-12-31,1.0,90036C
74209,2009-12-31,6.0,90036D
74210,2010-01-31,9.0,90036D
74211,2010-02-28,0.0,90036D
74212,2010-03-31,1.0,90036D
74213,2010-04-30,0.0,90036D
74214,2010-05-31,0.0,90036D
74215,2010-06-30,1.0,90036D
74216,2010-07-31,2.0,90036D
74217,2010-08-31,1.0,90036D
74218,2010-09-30,0.0,90036D
74219,2010-10-31,0.0,90036D
74220,2010-11-30,6.0,90036D
74221,2010-12-31,2.0,90036D
74222,2011-01-31,0.0,90036D
74223,2011-02-28,1.0,90036D
74224,2011-03-31,4.0,90036D
74225,2011-04-30,0.0,90036D
74226,2011-05-31,3.0,90036D
74227,2011-06-30,3.0,90036D
74228,2009-12-31,6.0,90036E
74229,2010-01-31,2.0,90036E
74230,2010-02-28,1.0,90036E
74231,2010-03-31,3.0,90036E
74232,2010-04-30,1.0,90036E
74233,2010-05-31,0.0,90036E
74234,2010-06-30,1.0,90036E
74235,2010-07-31,10.0,90036E
74236,2010-08-31,1.0,90036E
74237,2010-09-30,1.0,90036E
74238,2010-10-31,1.0,90036E
74239,2010-11-30,4.0,90036E
74240,2010-12-31,1.0,90036E
74241,2011-01-31,2.0,90036E
74242,2011-02-28,1.0,90036E
74243,2011-03-31,2.0,90036E
74244,2011-04-30,0.0,90036E
74245,2011-05-31,1.0,90036E
74246,2011-06-30,0.0,90036E
74247,2011-07-31,1.0,90036E
74248,2011-08-31,5.0,90036E
74249,2011-09-30,0.0,90036E
74250,2011-10-31,1.0,90036E
74251,2009-12-31,1.0,90036F
74252,2010-01-31,0.0,90036F
74253,2010-02-28,0.0,90036F
74254,2010-03-31,2.0,90036F
74255,2010-04-30,0.0,90036F
74256,2010-05-31,0.0,90036F
74257,2010-06-30,3.0,90036F
74258,2010-07-31,2.0,90036F
74259,2010-08-31,0.0,90036F
74260,2010-09-30,1.0,90036F
74261,2010-10-31,0.0,90036F
74262,2010-11-30,7.0,90036F
74263,2010-12-31,4.0,90036F
74264,2011-01-31,2.0,90036F
74265,2011-02-28,0.0,90036F
74266,2011-03-31,4.0,90036F
74267,2009-12-31,2.0,90037A
74268,2010-01-31,1.0,90037A
74269,2010-02-28,1.0,90037A
74270,2010-03-31,0.0,90037A
74271,2010-04-30,2.0,90037A
74272,2010-05-31,1.0,90037A
74273,2010-06-30,6.0,90037A
74274,2010-07-31,4.0,90037A
74275,2010-08-31,0.0,90037A
74276,2010-09-30,1.0,90037A
74277,2010-10-31,1.0,90037A
74278,2010-11-30,6.0,90037A
74279,2010-12-31,0.0,90037A
74280,2011-01-31,1.0,90037A
74281,2010-03-31,1.0,90037B
74282,2010-04-30,1.0,90037B
74283,2010-05-31,0.0,90037B
74284,2010-06-30,12.0,90037B
74285,2010-07-31,4.0,90037B
74286,2010-08-31,0.0,90037B
74287,2010-09-30,0.0,90037B
74288,2010-10-31,0.0,90037B
74289,2010-11-30,0.0,90037B
74290,2010-12-31,0.0,90037B
74291,2011-01-31,2.0,90037B
74292,2011-02-28,6.0,90037B
74293,2011-03-31,0.0,90037B
74294,2011-04-30,0.0,90037B
74295,2011-05-31,0.0,90037B
74296,2011-06-30,0.0,90037B
74297,2011-07-31,0.0,90037B
74298,2011-08-31,1.0,90037B
74299,2011-09-30,0.0,90037B
74300,2011-10-31,0.0,90037B
74301,2011-11-30,0.0,90037B
74302,2011-12-31,1.0,90037B
74303,2009-12-31,1.0,90037C
74304,2010-01-31,0.0,90037C
74305,2010-02-28,0.0,90037C
74306,2010-03-31,2.0,90037C
74307,2010-04-30,0.0,90037C
74308,2010-05-31,1.0,90037C
74309,2010-06-30,12.0,90037C
74310,2010-07-31,4.0,90037C
74311,2010-08-31,1.0,90037C
74312,2010-09-30,0.0,90037C
74313,2010-10-31,1.0,90037C
74314,2010-11-30,0.0,90037C
74315,2010-12-31,0.0,90037C
74316,2011-01-31,2.0,90037C
74317,2011-02-28,0.0,90037C
74318,2011-03-31,0.0,90037C
74319,2011-04-30,0.0,90037C
74320,2011-05-31,1.0,90037C
74321,2011-06-30,0.0,90037C
74322,2011-07-31,1.0,90037C
74323,2011-08-31,0.0,90037C
74324,2011-09-30,0.0,90037C
74325,2011-10-31,0.0,90037C
74326,2011-11-30,0.0,90037C
74327,2011-12-31,1.0,90037C
74328,2009-12-31,3.0,90037D
74329,2010-01-31,2.0,90037D
74330,2010-02-28,2.0,90037D
74331,2010-03-31,0.0,90037D
74332,2010-04-30,0.0,90037D
74333,2010-05-31,0.0,90037D
74334,2010-06-30,7.0,90037D
74335,2009-12-31,3.0,90038A
74336,2010-01-31,2.0,90038A
74337,2010-02-28,0.0,90038A
74338,2010-03-31,1.0,90038A
74339,2010-04-30,1.0,90038A
74340,2010-05-31,0.0,90038A
74341,2010-06-30,3.0,90038A
74342,2010-07-31,0.0,90038A
74343,2010-08-31,0.0,90038A
74344,2010-09-30,4.0,90038A
74345,2010-10-31,6.0,90038A
74346,2010-11-30,1.0,90038A
74347,2010-12-31,0.0,90038A
74348,2011-01-31,1.0,90038A
74349,2011-02-28,0.0,90038A
74350,2011-03-31,1.0,90038A
74351,2011-04-30,1.0,90038A
74352,2011-05-31,0.0,90038A
74353,2011-06-30,1.0,90038A
74354,2011-07-31,2.0,90038A
74355,2011-08-31,1.0,90038A
74356,2011-09-30,6.0,90038A
74357,2011-10-31,0.0,90038A
74358,2011-11-30,2.0,90038A
74359,2009-12-31,2.0,90038B
74360,2010-01-31,0.0,90038B
74361,2010-02-28,1.0,90038B
74362,2010-03-31,0.0,90038B
74363,2010-04-30,0.0,90038B
74364,2010-05-31,0.0,90038B
74365,2010-06-30,0.0,90038B
74366,2010-07-31,1.0,90038B
74367,2010-08-31,0.0,90038B
74368,2010-09-30,4.0,90038B
74369,2010-10-31,0.0,90038B
74370,2010-11-30,0.0,90038B
74371,2010-12-31,0.0,90038B
74372,2011-01-31,2.0,90038B
74373,2011-02-28,0.0,90038B
74374,2011-03-31,6.0,90038B
74375,2011-04-30,0.0,90038B
74376,2011-05-31,0.0,90038B
74377,2011-06-30,0.0,90038B
74378,2011-07-31,1.0,90038B
74379,2011-08-31,0.0,90038B
74380,2011-09-30,2.0,90038B
74381,2011-10-31,0.0,90038B
74382,2011-11-30,1.0,90038B
74383,2011-12-31,1.0,90038B
74384,2009-12-31,1.0,90038C
74385,2010-01-31,0.0,90038C
74386,2010-02-28,1.0,90038C
74387,2010-03-31,0.0,90038C
74388,2010-04-30,0.0,90038C
74389,2010-05-31,0.0,90038C
74390,2010-06-30,3.0,90038C
74391,2010-07-31,1.0,90038C
74392,2010-08-31,0.0,90038C
74393,2010-09-30,4.0,90038C
74394,2010-10-31,0.0,90038C
74395,2010-11-30,0.0,90038C
74396,2010-12-31,0.0,90038C
74397,2011-01-31,0.0,90038C
74398,2011-02-28,0.0,90038C
74399,2011-03-31,6.0,90038C
74400,2011-04-30,0.0,90038C
74401,2011-05-31,1.0,90038C
74402,2011-06-30,1.0,90038C
74403,2011-07-31,0.0,90038C
74404,2011-08-31,0.0,90038C
74405,2011-09-30,1.0,90038C
74406,2009-12-31,1.0,90039A
74407,2010-01-31,0.0,90039A
74408,2010-02-28,1.0,90039A
74409,2010-03-31,0.0,90039A
74410,2010-04-30,0.0,90039A
74411,2010-05-31,0.0,90039A
74412,2010-06-30,0.0,90039A
74413,2010-07-31,0.0,90039A
74414,2010-08-31,0.0,90039A
74415,2010-09-30,0.0,90039A
74416,2010-10-31,0.0,90039A
74417,2010-11-30,0.0,90039A
74418,2010-12-31,0.0,90039A
74419,2011-01-31,1.0,90039A
74420,2011-02-28,0.0,90039A
74421,2011-03-31,0.0,90039A
74422,2011-04-30,0.0,90039A
74423,2011-05-31,6.0,90039A
74424,2011-06-30,0.0,90039A
74425,2011-07-31,0.0,90039A
74426,2011-08-31,0.0,90039A
74427,2011-09-30,0.0,90039A
74428,2011-10-31,0.0,90039A
74429,2011-11-30,0.0,90039A
74430,2011-12-31,1.0,90039A
74431,2010-01-31,1.0,90039B
74432,2010-02-28,1.0,90039B
74433,2010-03-31,0.0,90039B
74434,2010-04-30,1.0,90039B
74435,2010-05-31,0.0,90039B
74436,2010-06-30,6.0,90039B
74437,2010-07-31,0.0,90039B
74438,2010-08-31,0.0,90039B
74439,2010-09-30,0.0,90039B
74440,2010-10-31,1.0,90039B
74441,2010-11-30,0.0,90039B
74442,2010-12-31,2.0,90039B
74443,2011-01-31,2.0,90039B
74444,2011-02-28,0.0,90039B
74445,2011-03-31,0.0,90039B
